arquivo,tipo,classificacao,duracao_s,primeira_palavra,ultima_palavra,motivo,erro,energia_borda_ini_db,energia_borda_fim_db,ffmpeg_sil_inicio_ms,ffmpeg_sil_fim_ms,ffmpeg_status
BOLETIM_RADIO_TJRN_12_06_2026_B10_TRT_RN_VISITA_CAIXA_ECONOMICA_ (1)_CABECA.mp3,CABECA,OK,5.02,TRTRN,Federal.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_12_06_2026_B10_TRT_RN_VISITA_CAIXA_ECONOMICA_ (2)_CABECA.mp3,CABECA,OK,4.99,TRTRN,Federal.,,,-84.3,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_12_06_2026_B10_TRT_RN_VISITA_CAIXA_ECONOMICA__CABECA.mp3,CABECA,OK,5.02,TRTRN,Federal.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_12_06_2026_B11_TRTRN_ELETRICISTA_ACIDENTADO_ (1)_CABECA.mp3,CABECA,OK,4.89,Eletricista,indenização.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_15_06_2026_B10_OFICIO_UNICO_FERNANDO_PEDROZA (1)_CABECA.mp3,CABECA,OK,5.35,Com,Pedrosa.,,,-84.3,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_15_06_2026_B10_OFICIO_UNICO_FERNANDO_PEDROZA (2)_CABECA.mp3,CABECA,OK,5.61,Comarca,Pedrosa.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_15_06_2026_B10_OFICIO_UNICO_FERNANDO_PEDROZA_CABECA.mp3,CABECA,OK,5.45,Com,Pedrosa.,,,-120.0,-60.2,0,0,ok
BOLETIM_RADIO_TJRN_15_06_2026_B11_HOMEM_CONDENADO_POR_DIFAMAR_TIA (1)_CABECA.mp3,CABECA,OK,4.71,Justiça,áudios.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_16_06_2026_B10_MPRN_ACORDO_GARANTIR_ACESSIBILIDADE_ESCOLAS__CABECA.mp3,CABECA,OK,4.88,MPRN,apodir.,,,-120.0,-90.3,0,0,ok
BOLETIM_RADIO_TJRN_16_06_2026_B11_TJRN_CONSULTA_PUBLICA_2027_CABECA.mp3,CABECA,OK,6.48,TJRN,2027.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_16_06_2026_B1_VISITA_SOCIAL_APENADO (1)_CABECA.mp3,CABECA,OK,5.99,Pleno,administrativa.,,,-80.8,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_16_06_2026_B1_VISITA_SOCIAL_APENADO (2)_CABECA.mp3,CABECA,OK,6.82,Pleno,administrativa.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_17_06_2026_B10_SELECAO_TABELIAO_FRUTOSO_GOMES_CABECA.mp3,CABECA,OK,5.36,Com,gomes.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_17_06_2026_B11_SELECAO_ESTAGIO_JUIZADOS_ADM_CABECA.mp3,CABECA,OK,5.74,Juizados,administração.,,,-84.3,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_17_06_2026_B1_RESTITUICAO_POR_FALHA_EM_CANCELAMENTO (1)_CABECA.mp3,CABECA,OK,6.9,Empresa,online.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_17_06_2026_B1_RESTITUICAO_POR_FALHA_EM_CANCELAMENTO_CABECA.mp3,CABECA,OK,6.48,Empresa,online.,,,-120.0,-71.2,0,0,ok
BOLETIM_RADIO_TJRN_18_06_2026_B11_TRTRN_EMPRESA_CONDENADA_ASSEDIO_SEXUAL__CABECA.mp3,CABECA,OK,5.24,Empresa,empregado.,,,-84.3,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_18_06_2026_B1_SEMANA_JUIZADOS_PALESTRA_CABECA.mp3,CABECA,OK,8.12,TJRN,Especiais.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_18_06_2026_B2_ESTAGIO_CE_MULHER_CABECA.mp3,CABECA,OK,6.97,Se,psicologia.,,,-80.8,-72.2,0,0,ok
BOLETIM_RADIO_TJRN_18_06_2026_B3_MUNICIPIO_CONDENADO_A_PAGAMENTO_CABECA.mp3,CABECA,OK,5.46,o,dívida.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2026_B10_MPRN_REFORCO_SEGURANCA_TERMINAL_ASSU_CABECA.mp3,CABECA,OK,6.23,MPRN,Açú.,,,-120.0,-32.2,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2026_B1_TJRN_CONDENA_EMPRESAS_ENERGIA_SOLAR_NJUD_1913_CABECA.mp3,CABECA,OK,4.73,Justiça,consumidor.,,,-120.0,-34.8,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2026_B1_TJRN_HOMEM_CONDENADO_HOSPEDAGEM_CABECA.mp3,CABECA,OK,6.21,Homem,Natal.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2026_B2_TJRN_ABSOLVE_EX_PREFEITO__CABECA.mp3,CABECA,OK,9.02,Justiça,reais.,,,-120.0,-24.5,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2026_B2_TJRN_CNJ_INSTITUI_ESTATUTO__CABECA.mp3,CABECA,OK,3.52,CNJ,brasileira,,,-120.0,-33.8,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2026_B3_TJRN_CAERN_CONDENADA_FALHA_ABASTECIMENTO__CABECA.mp3,CABECA,OK,6.46,Caerne,Macaíba.,,,-120.0,-32.2,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2026_B3_TJRN_UNIDADE_DELITOS_ESTAGIO__CABECA.mp3,CABECA,OK,7.9,Unidade,Direito.,,,-120.0,-26.1,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2026_B4_TJRN_E_TRE_PROCEDIMENTOS_CERTIDOES_NJUD_1913_CABECA.mp3,CABECA,OK,7.49,EJRNTRE,eleitoral.,,,-120.0,-24.0,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2027_B1_TJRN_SESSAO_ORDINARIA_18_CABECA.mp3,CABECA,OK,4.79,Primeira,agosto.,,,-120.0,-18.8,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2027_B2_TJRN_HOMENAGEADOS_TRIBUNAL_CABECA.mp3,CABECA,OK,7.61,Commenageados,Institucional.,,,-42.5,-30.5,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2027_B3_TJRN_30_PERSONALIDADES_MEDALHA__CABECA.mp3,CABECA,OK,6.92,TJRN,Institucional.,,,-40.7,-30.4,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2027_B4_TJRN_PLATAFORMA_INDENIZADA__CABECA.mp3,CABECA,OK,7.54,De,conta.,,,-40.7,-22.9,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2026_B10_INDENIZACAO_ATRASO_GARRAFA_VINHO_CABECA.mp3,CABECA,OK,7.64,Atraso,consumidora.,,,-120.0,-31.0,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2026_B1_CONDENACAO_COLISAO_TRASEIRA_NJUD_1914_CABECA.mp3,CABECA,OK,4.19,Motorista,Natal.,,,-46.9,-15.7,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2026_B1_TJRN_JUIZ_ALCEU_NOVO_DESEMBARGADOR__CABECA.mp3,CABECA,OK,4.06,"Juiza,",TJRN.,,,-120.0,-33.4,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2026_B2_CURSO_PREVENCAO_ASSEDIO_NJUD_1915_CABECA.mp3,CABECA,OK,2.97,Seja,curso.,,,-120.0,-18.6,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2026_B2_TJRN_PLANO_SAUDE_NEGAR_EXAME__CABECA.mp3,CABECA,OK,6.05,Plano,paciente.,,,-120.0,-34.8,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2026_B3_ECOPONTO_MIGUEL_SEABRA_CABECA.mp3,CABECA,OK,8.72,CJRN,Cebra.,,,-120.0,-26.2,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2026_B3_TJRN_CONSUMIDORA_INDENIZADA_GELADEIRA_DEFEITO__CABECA.mp3,CABECA,OK,7.67,Consumidora,internet.,,,-120.0,-31.1,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2026_B4_DESATIVACAO_CONTA_MOTORISTA_NJUD_1914_CABECA.mp3,CABECA,OK,8.62,Primeira,cometidas.,,,-120.0,-31.4,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2027_B1_TJRN_TJES_OBRA_EDITORIAL_135_ANOS_CABECA.mp3,CABECA,OK,3.61,PJES,comemoração.,,,-40.5,-27.4,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2027_B2_TJRN_PAI_CONDENADO_MOTOCICLETA_CABECA.mp3,CABECA,OK,5.74,O,extremões.,,,-59.4,-13.9,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2027_B3_TJRN_NEGATIVACAO_DEVEDORES_NOTIFICACAO__CABECA.mp3,CABECA,OK,5.84,Notificação,notificação.,,,-120.0,-30.5,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2027_B4_TJRN_REGRA_TRANSICAO_PROGRESSAO_FUNCIONAL__CABECA.mp3,CABECA,OK,5.66,Regra,funcional.,,,-120.0,-31.4,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B10_MPRN_FOTOTERAPIA_PAU_DOS_FERROS_CABECA.mp3,CABECA,OK,7.71,MPRN,ferros.,,,-40.5,-34.7,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B10_TRTRN_MOBILIZACAO_RODOVIARIA__CABECA.mp3,CABECA,OK,5.9,Mobilização,pessoas.,,,-40.5,-30.7,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B1_INDENIZACAO_FALTA_ENERGIA_MAE_NJUD_CABECA.mp3,CABECA,OK,8.39,Mãe,elétrica.,,,-120.0,-31.2,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B1_INDENIZACAO_SERVICOS_TELEFONIA_NJUD_1915_CABECA.mp3,CABECA,OK,7.55,O,internet.,,,-120.0,-32.1,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B1_MUTIRAO_POP_RUA_JUD_NJUD_1929_CABECA.mp3,CABECA,OK,6.34,Multirão,rua.,,,-35.1,-15.0,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B1_TJRN_MOTOCICLISTA_SERA_INDENIZADO_1923_CABECA.mp3,CABECA,OK,7.6,Motocicleta,novos.,,,-120.0,-23.6,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B2_DEVOLUCAO_SINAL_PAGO_EMPRESA_NJUD_CABECA.mp3,CABECA,OK,4.41,A,contrato.,,,-120.0,-19.0,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B2_INCONSTITUCIONALIDADE_LOTERIA_ITAJA_CABECA.mp3,CABECA,OK,6.56,PJRN,Itaja.,,,-120.0,-26.1,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B2_TJRN_JUIZES_POSSE_TJCE_CABECA.mp3,CABECA,OK,4.64,Juiz,CERA.,,,-120.0,-14.0,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B2_TJRN_PENAS_PECUNIARIAS_NISIA_FLORESTA_NJUD_1929_CABECA.mp3,CABECA,OK,7.49,Como,Floresta.,,,-41.1,-26.0,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B3_CONDENACAO_HOMEM_AMEACA_VIZINHA_NJUD_CABECA.mp3,CABECA,OK,6.0,O,Kanguaritama.,,,-40.2,-31.0,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B3_REDUCAO_MULTA_CONTRATO_NJUD_1915_CABECA.mp3,CABECA,OK,6.49,Justiça,consumidor.,,,-40.5,-23.7,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B3_TJRN_CEJUSC_NOVA_CRUZ_PROCESSO_SELETIVO__CABECA.mp3,CABECA,OK,6.94,Sejuz,direito.,,,-40.5,-26.3,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B3_TJRN_LITERATURA_CARCERE_FLIP_2026_CABECA.mp3,CABECA,OK,9.05,Projeto,nacionais.,,,-120.0,-28.6,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B4_COBRANCA_INDENIVA_TRANSPORTE_APLICATIVO_NJUD_1915_CABECA.mp3,CABECA,OK,7.13,Empresa,anos.,,,-35.2,-23.5,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B4_TJRN_MANTIDA_REMUNERACAO_PM_NJUD_1923_CABECA.mp3,CABECA,OK,5.73,"Tida,",preparatório.,,,-33.1,-24.5,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B10_DPERN_FAMILIAS_SUSPENSAO_DESOCUPACAO_CABECA.mp3,CABECA,OK,5.89,Famílias,desocupação.,,,-120.0,-23.8,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B10_ESMARN_FORMA_PRIMEIRA_TURMA_RESTAURATIVA__CABECA.mp3,CABECA,OK,5.37,Tem,restaurativa.,,,-120.0,-30.3,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B10_TRERN_SISTEMA_DE_DENUNCIAS__CABECA.mp3,CABECA,OK,5.74,TRRN,eleitoral.,,,-120.0,-30.1,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B1_TJRN_CAICO_INTERINO_OFICIO_UNICO__CABECA.mp3,CABECA,OK,6.29,Comarca,Poeira.,,,-120.0,-31.7,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B1_TJRN_SECRETARIA_AUDITORIA_INTERNA_FORUM__CABECA.mp3,CABECA,SEM_FALA,0.2,,,nenhuma palavra transcrita,,,,,,
BOLETIM_RADIO_TJRN_26_04_2026_B1_TJRN_VICE_PRESIDENCIA_PROCESSO_SELETIVO__CABECA.mp3,CABECA,OK,6.52,Vice,direito.,,,-120.0,-25.5,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B2_TJRN_COMARCA_AREIA_BRANCA_REPONSAVEL_INTERINO__CABECA.mp3,CABECA,OK,9.0,Comarca,Mangue.,,,-120.0,-15.1,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B2_TJRN_CONQUISTA_PRIMEIRO_LUGAR_CONBRASCOM_NJUD_1929_CABECA.mp3,CABECA,OK,7.71,TJ,2026.,,,-120.0,-30.3,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B2_TJRN_ERRO_CALCULO_PROFESSORA_NJUD_1916_CABECA.mp3,CABECA,OK,7.52,O,salarial.,,,-120.0,-30.2,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B3_TJRN_CORREGEDORIA_GERAL_RETOMA_CORREICOES_NJUD_1924_CABECA.mp3,CABECA,OK,6.63,Corregedoria,&D.,,,-120.0,-19.9,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B3_TJRN_LOCADORA_VEICULOS_CONDENADA_NJUD_1929_CABECA.mp3,CABECA,OK,5.29,O,pai.,,,-120.0,-22.6,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B3_TJRN_MISSAO_PENA_JUSTA_CABECA.mp3,CABECA,OK,5.53,PJRN,semana.,,,-40.5,-25.3,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B10_MPRN_ORIENTA_JARDIM_SERIDO_TAXI_CABECA.mp3,CABECA,OK,5.62,MPRN,taxi.,,,-35.2,-25.5,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B1_TJRN_EMPRESA_VAREJISTA_CONDENADA_NJUD_1917_CABECA.mp3,CABECA,OK,4.79,A,consumidor.,,,-120.0,-16.0,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B1_TJRN_NOVO_ARTIGO_REPORJURN_NJUD_1925_CABECA.mp3,CABECA,OK,6.71,Novo,judiciário.,,,-120.0,-20.8,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B1_TJRN_PROJETO_ACESSIBILIDADE_FORUNS_NJUD_1930_CABECA.mp3,CABECA,OK,7.69,Projeto,Estado.,,,-120.0,-31.7,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B2_TJRN_CONSUMIDOR_GUINCHO_NOITE_NJUD_1917_CABECA.mp3,CABECA,OK,6.23,Consumidor,noite.,,,-49.2,-32.1,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B2_TJRN_ETAPAS_DO_CONCURSO_CABECA.mp3,CABECA,OK,5.13,TJRN,cartórios.,,,-120.0,-24.3,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B2_TJRN_INDISPONIBILIDADE_BENS_EX_PREFEITO_NJUD_1925_CABECA.mp3,CABECA,OK,6.56,DJ,aerário.,,,-47.6,-18.9,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B3_TJRN_1_VARA_PROCESSO_SELETIVO_NJUD_1925_CABECA.mp3,CABECA,OK,5.9,Primeira,direito.,,,-40.7,-32.2,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B3_TJRN_COSERN_INDENIZA_MORADORA_INSTALACAO_NJUD_1917_CABECA.mp3,CABECA,SEM_FALA,0.2,,,nenhuma palavra transcrita,,,,,,
BOLETIM_RADIO_TJRN_26_05_2026_B3_TJRN_MANTEM_CONDENACAO_APODI_NJUD_1930_CABECA.mp3,CABECA,OK,8.15,Justiça,provial.,,,-120.0,-32.8,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B4_TJRN_AJUIZAMENTO_NOVO_NUMERO_NJUD_1925_CABECA.mp3,CABECA,OK,6.67,Se,Whatsapp.,,,-35.2,-23.9,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B4_TJRN_INSCRICOES_FORMACAO_LISTA__CABECA.mp3,CABECA,OK,8.11,ReJRN,TRRN.,,,-120.0,-24.3,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2027_B1_TJRN_VARA_UNICA_ACARI_PROJETOS_SOCIAIS__CABECA.mp3,CABECA,OK,7.42,Vara,pecuniárias.,,,-120.0,-23.5,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2027_B2_TJRN_PAGAMENTOS_FEITOS_MAGISTRADOS__CABECA.mp3,CABECA,SEM_FALA,0.2,,,nenhuma palavra transcrita,,,,,,
BOLETIM_RADIO_TJRN_26_05_2027_B3_TJRN_BANCO_NAO_COMPROVA_CONTRATO_CABECA.mp3,CABECA,OK,5.22,O,devedores.,,,-49.2,-25.4,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2027_B4_TJRN_GMF_VAGA_ESTAGIO_CABECA.mp3,CABECA,OK,5.86,GMF,administração.,,,-120.0,-19.7,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B10_DPERN_ACAO_CONCESSIONARIA_COBRANCAS_CABECA.mp3,CABECA,OK,9.17,Defensoria,RN.,,,-120.0,-31.4,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B10_DPERN_QUILOMBOLAS_SAO_TOME_CABECA.mp3,CABECA,OK,7.35,Quilombolas,direitos.,,,-41.1,-23.5,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B1_TJRN_5_VARA_ESTAGIO_DIREITO_CABECA.mp3,CABECA,OK,6.52,Quinta,direito.,,,-120.0,-32.5,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B1_TJRN_COMARCA_MARTINS_EDITAL_PENAS_PECUNIARIAS__CABECA.mp3,CABECA,OK,7.84,O,Pecuniárias.,,,-74.7,-23.7,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B1_TJRN_TANGARA_RESPONSAVEL_INTERINO__CABECA.mp3,CABECA,OK,5.64,O,novo.,,,-120.0,-33.0,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B2_CONDENACAO_LEILAO_MOTOCICLETA_NJUD_CABECA.mp3,CABECA,OK,5.73,Estado,criminal.,,,-120.0,-16.6,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B2_TJRN_CONDENA_FRANQUIA_ODONTOLOGICA_NJUD_1931_CABECA.mp3,CABECA,OK,8.02,Justiça,Natal.,,,-51.1,-32.0,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B2_TJRN_REUNIAO_DEBATE_FINANCIAMENTO_PENA_JUSTA__CABECA.mp3,CABECA,OK,6.32,Peugeotrn,Justa.,,,-74.7,-23.7,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B3_INDENIZACAO_PATINETE_NJUD_CABECA.mp3,CABECA,OK,5.35,Consumidor,anunciada.,,,-120.0,-19.9,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B3_TJRN_FORMALIZACAO_48_CASAIS_NJUD_1926_CABECA.mp3,CABECA,OK,5.71,PJRN,Seramirim.,,,-40.9,-33.2,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B3_TJRN_LOCACAO_IMOVEL_PRECARIA_NJUD_1931_CABECA.mp3,CABECA,OK,7.63,Mocação,Natal.,,,-40.7,-23.7,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B4_TJRN_PLANO_SAUDE_INTERFERE_TRATAMENTO_NJUD_1926_CABECA.mp3,CABECA,OK,9.77,Plano,Norte,,,-120.0,-13.7,0,0,ok
